0.0265 	 0.00144578 	 0.0380235 	 0.00284248 	 0.96574 	 0.0117755 	 0.00741682
0.027 	 0.00144858 	 0.0380602 	 0.00284911 	 0.965818 	 0.0114501 	 0.00741682
0.0275 	 0.00145631 	 0.0381616 	 0.00285595 	 0.965897 	 0.0111157 	 0.00741682
0.028 	 0.00146128 	 0.0382266 	 0.00286203 	 0.965967 	 0.0108186 	 0.00741682
0.0285 	 0.00146413 	 0.0382639 	 0.00286757 	 0.966031 	 0.0105487 	 0.00741682
0.029 	 0.00146699 	 0.0383013 	 0.00287294 	 0.966092 	 0.0102878 	 0.00741682
0.0295 	 0.00146987 	 0.0383389 	 0.00287797 	 0.96615 	 0.0100433 	 0.00741682
0.03 	 0.00147059 	 0.0383482 	 0.0028826 	 0.966203 	 0.00981883 	 0.00741682
0.0305 	 0.00147275 	 0.0383765 	 0.00288719 	 0.966255 	 0.00959666 	 0.00741682
0.031 	 0.00147493 	 0.0384048 	 0.00289162 	 0.966305 	 0.00938278 	 0.00741682
0.0315 	 0.00148002 	 0.038471 	 0.00289623 	 0.966357 	 0.00916038 	 0.00741682
0.032 	 0.00148221 	 0.0384995 	 0.00290033 	 0.966403 	 0.00896274 	 0.00741682
0.0325 	 0.00148588 	 0.0385472 	 0.00290453 	 0.96645 	 0.00876084 	 0.00741682
0.033 	 0.0014881 	 0.0385758 	 0.00290839 	 0.966493 	 0.00857532 	 0.00741682
0.0335 	 0.00148883 	 0.0385854 	 0.00291198 	 0.966533 	 0.00840263 	 0.00741682
0.034 	 0.00148957 	 0.038595 	 0.00291553 	 0.966573 	 0.00823258 	 0.00741682
0.0345 	 0.0014918 	 0.0386238 	 0.0029191 	 0.966612 	 0.00806176 	 0.00741682
0.035 	 0.00149254 	 0.0386334 	 0.00292241 	 0.966649 	 0.00790324 	 0.00741682
0.0355 	 0.00149402 	 0.0386526 	 0.00292578 	 0.966686 	 0.00774236 	 0.00741682
0.036 	 0.00149477 	 0.0386622 	 0.00292894 	 0.966721 	 0.00759173 	 0.00741682
0.0365 	 0.0014985 	 0.0387105 	 0.00293234 	 0.966758 	 0.0074296 	 0.00741682
0.037 	 0.00149925 	 0.0387202 	 0.00293531 	 0.966791 	 0.00728811 	 0.00741682
0.0375 	 0.00150376 	 0.0387783 	 0.00293866 	 0.966828 	 0.00712885 	 0.00741682
0.038 	 0.00150905 	 0.0388465 	 0.00294207 	 0.966865 	 0.00696688 	 0.00741682
0.0385 	 0.00151134 	 0.0388759 	 0.00294496 	 0.966896 	 0.00682968 	 0.00741682
0.039 	 0.0015121 	 0.0388857 	 0.00294769 	 0.966926 	 0.0067003 	 0.00741682
0.0395 	 0.00151286 	 0.0388955 	 0.00295032 	 0.966955 	 0.00657539 	 0.00741682
0.04 	 0.00151515 	 0.0389249 	 0.00295306 	 0.966984 	 0.0064461 	 0.00741682
0.0405 	 0.00151515 	 0.0389249 	 0.00295549 	 0.967011 	 0.00633112 	 0.00741682
0.041 	 0.00151745 	 0.0389545 	 0.00295806 	 0.967039 	 0.00620961 	 0.00741682
0.0415 	 0.00152053 	 0.0389939 	 0.00296081 	 0.967068 	 0.00607984 	 0.00741682
0.042 	 0.00152284 	 0.0390236 	 0.00296327 	 0.967095 	 0.00596377 	 0.00741682
0.0425 	 0.00152362 	 0.0390335 	 0.00296554 	 0.967119 	 0.00585654 	 0.00741682
0.043 	 0.00152517 	 0.0390534 	 0.00296785 	 0.967144 	 0.00574798 	 0.00741682
0.0435 	 0.00152517 	 0.0390534 	 0.00296995 	 0.967167 	 0.00564895 	 0.00741682
0.044 	 0.00152672 	 0.0390732 	 0.00297214 	 0.96719 	 0.00554568 	 0.00741682
0.0445 	 0.00152749 	 0.0390832 	 0.00297424 	 0.967213 	 0.00544735 	 0.00741682
0.045 	 0.00152983 	 0.0391131 	 0.00297648 	 0.967237 	 0.00534197 	 0.00741682
0.0455 	 0.00153218 	 0.039143 	 0.0029788 	 0.967261 	 0.00523319 	 0.00741682
0.046 	 0.00153296 	 0.039153 	 0.0029808 	 0.967283 	 0.00513908 	 0.00741682
0.0465 	 0.00153296 	 0.039153 	 0.0029827 	 0.967303 	 0.00505041 	 0.00741682
0.047 	 0.00153531 	 0.0391831 	 0.00298479 	 0.967325 	 0.00495231 	 0.00741682
0.0475 	 0.00153531 	 0.0391831 	 0.00298658 	 0.967344 	 0.00486843 	 0.00741682
0.048 	 0.00153689 	 0.0392031 	 0.00298851 	 0.967365 	 0.00477806 	 0.00741682
0.0485 	 0.00153689 	 0.0392031 	 0.00299025 	 0.967383 	 0.00469695 	 0.00741682
0.049 	 0.00153767 	 0.0392132 	 0.00299207 	 0.967402 	 0.00461181 	 0.00741682
0.0495 	 0.00153767 	 0.0392132 	 0.00299375 	 0.96742 	 0.00453325 	 0.00741682
0.05 	 0.00154004 	 0.0392434 	 0.00299562 	 0.96744 	 0.004446 	 0.00741682
0.0505 	 0.00154321 	 0.0392837 	 0.00299754 	 0.96746 	 0.00435629 	 0.00741682
0.051 	 0.001544 	 0.0392938 	 0.00299919 	 0.967477 	 0.00427949 	 0.00741682
0.0515 	 0.0015456 	 0.0393141 	 0.00300087 	 0.967495 	 0.0042014 	 0.00741682
0.052 	 0.0015456 	 0.0393141 	 0.00300235 	 0.967511 	 0.00413216 	 0.00741682
0.0525 	 0.0015456 	 0.0393141 	 0.00300382 	 0.967526 	 0.00406405 	 0.00741682
0.053 	 0.00154639 	 0.0393242 	 0.00300536 	 0.967542 	 0.00399206 	 0.00741682
0.0535 	 0.00154719 	 0.0393343 	 0.00300686 	 0.967558 	 0.00392235 	 0.00741682
0.054 	 0.00154719 	 0.0393343 	 0.00300827 	 0.967573 	 0.00385702 	 0.00741682
0.0545 	 0.00154799 	 0.0393445 	 0.00300972 	 0.967588 	 0.00378939 	 0.00741682
0.055 	 0.00154799 	 0.0393445 	 0.00301107 	 0.967602 	 0.00372701 	 0.00741682
0.0555 	 0.00154879 	 0.0393546 	 0.00301244 	 0.967616 	 0.00366326 	 0.00741682
0.056 	 0.00154879 	 0.0393546 	 0.00301376 	 0.96763 	 0.0036019 	 0.00741682
0.0565 	 0.00155039 	 0.039375 	 0.00301517 	 0.967645 	 0.00353653 	 0.00741682
0.057 	 0.00155119 	 0.0393851 	 0.00301652 	 0.967659 	 0.00347393 	 0.00741682
0.0575 	 0.0015536 	 0.0394157 	 0.00301797 	 0.967674 	 0.00340696 	 0.00741682
0.058 	 0.0015536 	 0.0394157 	 0.00301914 	 0.967686 	 0.00335282 	 0.00741682
0.0585 	 0.0015544 	 0.0394259 	 0.00302037 	 0.967699 	 0.0032956 	 0.00741682
0.059 	 0.0015544 	 0.0394259 	 0.00302151 	 0.96771 	 0.00324308 	 0.00741682
0.0595 	 0.00155682 	 0.0394566 	 0.00302283 	 0.967724 	 0.00318203 	 0.00741682
0.06 	 0.00155763 	 0.0394669 	 0.00302401 	 0.967736 	 0.0031275 	 0.00741682
0.0605 	 0.00155844 	 0.0394771 	 0.00302514 	 0.967748 	 0.00307509 	 0.00741682
0.061 	 0.00155844 	 0.0394771 	 0.00302619 	 0.967759 	 0.00302648 	 0.00741682
0.0615 	 0.00155925 	 0.0394874 	 0.00302736 	 0.967771 	 0.00297234 	 0.00741682
0.062 	 0.00156087 	 0.0395079 	 0.0030285 	 0.967783 	 0.00291979 	 0.00741682
0.0625 	 0.00156169 	 0.0395182 	 0.00302956 	 0.967794 	 0.00287105 	 0.00741682
0.063 	 0.0015625 	 0.0395285 	 0.00303062 	 0.967805 	 0.0028221 	 0.00741682
0.0635 	 0.00156331 	 0.0395388 	 0.00303162 	 0.967815 	 0.00277581 	 0.00741682
0.064 	 0.00156331 	 0.0395388 	 0.00303256 	 0.967825 	 0.00273249 	 0.00741682
0.0645 	 0.00156331 	 0.0395388 	 0.00303348 	 0.967834 	 0.00269009 	 0.00741682
0.065 	 0.00156331 	 0.0395388 	 0.00303438 	 0.967843 	 0.00264845 	 0.00741682
0.0655 	 0.00156331 	 0.0395388 	 0.00303527 	 0.967853 	 0.00260752 	 0.00741682
0.066 	 0.00156413 	 0.0395491 	 0.00303624 	 0.967863 	 0.00256303 	 0.00741682
0.0665 	 0.00156495 	 0.0395594 	 0.00303719 	 0.967872 	 0.00251929 	 0.00741682
0.067 	 0.00156658 	 0.03958 	 0.00303828 	 0.967884 	 0.00246896 	 0.00741682
0.0675 	 0.00156822 	 0.0396007 	 0.0030393 	 0.967894 	 0.00242207 	 0.00741682
0.068 	 0.00156904 	 0.0396111 	 0.00304018 	 0.967903 	 0.00238176 	 0.00741682
0.0685 	 0.00156904 	 0.0396111 	 0.00304097 	 0.967911 	 0.00234508 	 0.00741682
0.069 	 0.00156986 	 0.0396214 	 0.00304183 	 0.96792 	 0.00230549 	 0.00741682
0.0695 	 0.00156986 	 0.0396214 	 0.00304261 	 0.967928 	 0.00227003 	 0.00741682
0.07 	 0.00156986 	 0.0396214 	 0.00304336 	 0.967936 	 0.00223525 	 0.00741682
0.0705 	 0.00157068 	 0.0396318 	 0.00304422 	 0.967944 	 0.00219585 	 0.00741682
0.071 	 0.0015715 	 0.0396422 	 0.00304503 	 0.967953 	 0.00215858 	 0.00741682
0.0715 	 0.00157233 	 0.0396526 	 0.00304581 	 0.967961 	 0.00212293 	 0.00741682
0.072 	 0.00157315 	 0.039663 	 0.00304665 	 0.967969 	 0.00208448 	 0.00741682
0.0725 	 0.00157315 	 0.039663 	 0.00304736 	 0.967976 	 0.00205169 	 0.00741682
0.073 	 0.00157315 	 0.039663 	 0.00304805 	 0.967983 	 0.00201995 	 0.00741682
0.0735 	 0.00157315 	 0.039663 	 0.00304874 	 0.96799 	 0.00198833 	 0.00741682
0.074 	 0.00157398 	 0.0396734 	 0.00304952 	 0.967998 	 0.00195269 	 0.00741682
0.0745 	 0.00157398 	 0.0396734 	 0.00305017 	 0.968005 	 0.0019226 	 0.00741682
0.075 	 0.00157398 	 0.0396734 	 0.00305081 	 0.968012 	 0.00189325 	 0.00741682
0.0755 	 0.0015748 	 0.0396838 	 0.00305167 	 0.96802 	 0.00185377 	 0.00741682
0.076 	 0.00157729 	 0.0397151 	 0.00305277 	 0.968031 	 0.00180376 	 0.00741682
0.0765 	 0.00157729 	 0.0397151 	 0.0030534 	 0.968038 	 0.00177452 	 0.00741682
0.077 	 0.00157729 	 0.0397151 	 0.003054 	 0.968044 	 0.0017473 	 0.00741682
0.0775 	 0.00157812 	 0.0397255 	 0.00305466 	 0.968051 	 0.0017171 	 0.00741682
0.078 	 0.00157978 	 0.0397464 	 0.00305532 	 0.968057 	 0.00168689 	 0.00741682
0.0785 	 0.00157978 	 0.0397464 	 0.00305589 	 0.968063 	 0.00166089 	 0.00741682
0.079 	 0.00158061 	 0.0397569 	 0.00305653 	 0.96807 	 0.00163141 	 0.00741682
0.0795 	 0.00158144 	 0.0397674 	 0.00305716 	 0.968076 	 0.0016024 	 0.00741682
0.08 	 0.00158144 	 0.0397674 	 0.00305771 	 0.968082 	 0.00157765 	 0.00741682
0.0805 	 0.00158144 	 0.0397674 	 0.00305824 	 0.968087 	 0.0015534 	 0.00741682
0.081 	 0.00158395 	 0.0397989 	 0.00305903 	 0.968095 	 0.00151718 	 0.00741682
0.0815 	 0.00158479 	 0.0398094 	 0.0030596 	 0.968101 	 0.001491 	 0.00741682
0.082 	 0.00158479 	 0.0398094 	 0.0030601 	 0.968106 	 0.0014682 	 0.00741682
0.0825 	 0.00158479 	 0.0398094 	 0.00306059 	 0.968111 	 0.00144586 	 0.00741682
0.083 	 0.00158562 	 0.0398199 	 0.00306113 	 0.968116 	 0.00142101 	 0.00741682
0.0835 	 0.00158562 	 0.0398199 	 0.00306161 	 0.968121 	 0.00139934 	 0.00741682
0.084 	 0.00158562 	 0.0398199 	 0.00306207 	 0.968126 	 0.00137811 	 0.00741682
0.0845 	 0.00158562 	 0.0398199 	 0.00306253 	 0.96813 	 0.00135711 	 0.00741682
0.085 	 0.00158562 	 0.0398199 	 0.00306298 	 0.968135 	 0.00133655 	 0.00741682
0.0855 	 0.00158562 	 0.0398199 	 0.00306342 	 0.968139 	 0.00131644 	 0.00741682
0.086 	 0.00158562 	 0.0398199 	 0.00306385 	 0.968144 	 0.00129683 	 0.00741682
0.0865 	 0.00158562 	 0.0398199 	 0.00306427 	 0.968148 	 0.00127765 	 0.00741682
0.087 	 0.00158646 	 0.0398304 	 0.00306478 	 0.968153 	 0.00125437 	 0.00741682
0.0875 	 0.00158646 	 0.0398304 	 0.0030652 	 0.968157 	 0.00123537 	 0.00741682
0.088 	 0.0015873 	 0.039841 	 0.00306566 	 0.968162 	 0.00121419 	 0.00741682
0.0885 	 0.0015873 	 0.039841 	 0.00306606 	 0.968166 	 0.00119614 	 0.00741682
0.089 	 0.0015873 	 0.039841 	 0.00306645 	 0.96817 	 0.00117822 	 0.00741682
0.0895 	 0.0015873 	 0.039841 	 0.00306683 	 0.968174 	 0.00116067 	 0.00741682
0.09 	 0.0015873 	 0.039841 	 0.00306721 	 0.968178 	 0.00114347 	 0.00741682
0.0905 	 0.0015873 	 0.039841 	 0.00306758 	 0.968181 	 0.00112657 	 0.00741682
0.091 	 0.0015873 	 0.039841 	 0.00306795 	 0.968185 	 0.00110979 	 0.00741682
0.0915 	 0.0015873 	 0.039841 	 0.00306831 	 0.968189 	 0.00109342 	 0.00741682
0.092 	 0.00158814 	 0.0398515 	 0.00306872 	 0.968193 	 0.00107456 	 0.00741682
0.0925 	 0.00158898 	 0.0398621 	 0.00306914 	 0.968197 	 0.00105538 	 0.00741682
0.093 	 0.00158898 	 0.0398621 	 0.00306949 	 0.968201 	 0.00103955 	 0.00741682
0.0935 	 0.00158898 	 0.0398621 	 0.00306983 	 0.968204 	 0.00102396 	 0.00741682
0.094 	 0.00158983 	 0.0398726 	 0.00307025 	 0.968208 	 0.00100507 	 0.00741682
0.0945 	 0.00158983 	 0.0398726 	 0.00307058 	 0.968212 	 0.0009901 	 0.00741682
0.095 	 0.00159067 	 0.0398832 	 0.00307096 	 0.968215 	 0.000972605 	 0.00741682
0.0955 	 0.00159151 	 0.0398938 	 0.00307141 	 0.96822 	 0.000952309 	 0.00741682
0.096 	 0.00159236 	 0.0399043 	 0.00307179 	 0.968224 	 0.000934953 	 0.00741682
0.0965 	 0.00159236 	 0.0399043 	 0.0030721 	 0.968227 	 0.000920907 	 0.00741682
0.097 	 0.00159236 	 0.0399043 	 0.0030724 	 0.96823 	 0.000907081 	 0.00741682
0.0975 	 0.0015932 	 0.0399149 	 0.00307279 	 0.968234 	 0.000889451 	 0.00741682
0.098 	 0.0015932 	 0.0399149 	 0.00307308 	 0.968237 	 0.000876238 	 0.00741682
0.0985 	 0.0015932 	 0.0399149 	 0.00307337 	 0.96824 	 0.000863085 	 0.00741682
0.099 	 0.0015932 	 0.0399149 	 0.00307365 	 0.968242 	 0.000850171 	 0.00741682
0.0995 	 0.0015932 	 0.0399149 	 0.00307393 	 0.968245 	 0.000837372 	 0.00741682
0.1 	 0.00159405 	 0.0399255 	 0.00307428 	 0.968249 	 0.000821661 	 0.00741682
0.1005 	 0.00159405 	 0.0399255 	 0.00307455 	 0.968251 	 0.000809345 	 0.00741682
0.101 	 0.00159405 	 0.0399255 	 0.00307481 	 0.968254 	 0.000797284 	 0.00741682
0.1015 	 0.00159405 	 0.0399255 	 0.00307508 	 0.968257 	 0.000785245 	 0.00741682
0.102 	 0.0015949 	 0.0399362 	 0.00307543 	 0.96826 	 0.000769165 	 0.00741682
0.1025 	 0.0015949 	 0.0399362 	 0.00307568 	 0.968263 	 0.000757853 	 0.00741682
0.103 	 0.0015949 	 0.0399362 	 0.00307593 	 0.968265 	 0.000746606 	 0.00741682
0.1035 	 0.0015949 	 0.0399362 	 0.00307617 	 0.968268 	 0.000735628 	 0.00741682
0.104 	 0.0015949 	 0.0399362 	 0.0030764 	 0.96827 	 0.000724838 	 0.00741682
0.1045 	 0.0015949 	 0.0399362 	 0.00307664 	 0.968272 	 0.00071421 	 0.00741682
0.105 	 0.0015949 	 0.0399362 	 0.00307687 	 0.968275 	 0.000703758 	 0.00741682
0.1055 	 0.0015949 	 0.0399362 	 0.00307709 	 0.968277 	 0.000693472 	 0.00741682
0.106 	 0.0015949 	 0.0399362 	 0.00307731 	 0.968279 	 0.000683441 	 0.00741682
0.1065 	 0.0015949 	 0.0399362 	 0.00307753 	 0.968281 	 0.000673497 	 0.00741682
0.107 	 0.0015949 	 0.0399362 	 0.00307775 	 0.968284 	 0.000663655 	 0.00741682
0.1075 	 0.0015949 	 0.0399362 	 0.00307796 	 0.968286 	 0.000653913 	 0.00741682
0.108 	 0.0015949 	 0.0399362 	 0.00307817 	 0.968288 	 0.000644346 	 0.00741682
0.1085 	 0.0015949 	 0.0399362 	 0.00307838 	 0.96829 	 0.000634931 	 0.00741682
0.109 	 0.0015949 	 0.0399362 	 0.00307859 	 0.968292 	 0.000625646 	 0.00741682
0.1095 	 0.0015949 	 0.0399362 	 0.00307879 	 0.968294 	 0.000616513 	 0.00741682
0.11 	 0.0015949 	 0.0399362 	 0.00307898 	 0.968296 	 0.000607603 	 0.00741682
0.1105 	 0.0015949 	 0.0399362 	 0.00307918 	 0.968298 	 0.000598664 	 0.00741682
0.111 	 0.0015949 	 0.0399362 	 0.00307937 	 0.9683 	 0.000589882 	 0.00741682
0.1115 	 0.0015949 	 0.0399362 	 0.00307957 	 0.968302 	 0.000581108 	 0.00741682
0.112 	 0.0015949 	 0.0399362 	 0.00307976 	 0.968304 	 0.000572343 	 0.00741682
0.1125 	 0.0015949 	 0.0399362 	 0.00307995 	 0.968306 	 0.000563658 	 0.00741682
0.113 	 0.0015949 	 0.0399362 	 0.00308013 	 0.968307 	 0.000555499 	 0.00741682
0.1135 	 0.0015949 	 0.0399362 	 0.00308031 	 0.968309 	 0.000547377 	 0.00741682
0.114 	 0.0015949 	 0.0399362 	 0.00308048 	 0.968311 	 0.000539391 	 0.00741682
0.1145 	 0.0015949 	 0.0399362 	 0.00308066 	 0.968313 	 0.000531528 	 0.00741682
0.115 	 0.0015949 	 0.0399362 	 0.00308083 	 0.968314 	 0.000523811 	 0.00741682
0.1155 	 0.0015949 	 0.0399362 	 0.00308099 	 0.968316 	 0.000516223 	 0.00741682
0.116 	 0.0015949 	 0.0399362 	 0.00308116 	 0.968318 	 0.000508771 	 0.00741682
0.1165 	 0.0015949 	 0.0399362 	 0.00308132 	 0.968319 	 0.000501431 	 0.00741682
0.117 	 0.0015949 	 0.0399362 	 0.00308148 	 0.968321 	 0.0004941 	 0.00741682
0.1175 	 0.0015949 	 0.0399362 	 0.00308164 	 0.968322 	 0.000486891 	 0.00741682
0.118 	 0.0015949 	 0.0399362 	 0.0030818 	 0.968324 	 0.000479887 	 0.00741682
0.1185 	 0.0015949 	 0.0399362 	 0.00308195 	 0.968325 	 0.000472922 	 0.00741682
0.119 	 0.00159574 	 0.0399468 	 0.00308217 	 0.968328 	 0.000462992 	 0.00741682
0.1195 	 0.00159574 	 0.0399468 	 0.00308232 	 0.968329 	 0.00045624 	 0.00741682
0.12 	 0.00159574 	 0.0399468 	 0.00308246 	 0.968331 	 0.000449656 	 0.00741682
0.1205 	 0.00159574 	 0.0399468 	 0.00308261 	 0.968332 	 0.000443033 	 0.00741682
0.121 	 0.00159574 	 0.0399468 	 0.00308275 	 0.968333 	 0.000436581 	 0.00741682
0.1215 	 0.00159574 	 0.0399468 	 0.00308289 	 0.968335 	 0.000430239 	 0.00741682
0.122 	 0.00159574 	 0.0399468 	 0.00308303 	 0.968336 	 0.000423998 	 0.00741682
0.1225 	 0.00159574 	 0.0399468 	 0.00308316 	 0.968338 	 0.000417854 	 0.00741682
0.123 	 0.00159659 	 0.0399574 	 0.00308342 	 0.96834 	 0.000406136 	 0.00741682
0.1235 	 0.00159659 	 0.0399574 	 0.00308355 	 0.968341 	 0.000400242 	 0.00741682
0.124 	 0.00159659 	 0.0399574 	 0.00308367 	 0.968343 	 0.000394585 	 0.00741682
0.1245 	 0.00159659 	 0.0399574 	 0.0030838 	 0.968344 	 0.000388859 	 0.00741682
0.125 	 0.00159659 	 0.0399574 	 0.00308393 	 0.968345 	 0.000383189 	 0.00741682
0.1255 	 0.00159659 	 0.0399574 	 0.00308405 	 0.968346 	 0.000377621 	 0.00741682
0.126 	 0.00159659 	 0.0399574 	 0.00308417 	 0.968348 	 0.000372148 	 0.00741682
0.1265 	 0.00159659 	 0.0399574 	 0.00308429 	 0.968349 	 0.000366755 	 0.00741682
0.127 	 0.00159659 	 0.0399574 	 0.00308441 	 0.96835 	 0.000361442 	 0.00741682
0.1275 	 0.00159659 	 0.0399574 	 0.00308452 	 0.968351 	 0.000356204 	 0.00741682
0.128 	 0.00159744 	 0.039968 	 0.00308471 	 0.968353 	 0.000347723 	 0.00741682
0.1285 	 0.00159744 	 0.039968 	 0.00308482 	 0.968354 	 0.000342638 	 0.00741682
0.129 	 0.00159744 	 0.039968 	 0.00308493 	 0.968355 	 0.000337626 	 0.00741682
0.1295 	 0.00159744 	 0.039968 	 0.00308504 	 0.968356 	 0.000332688 	 0.00741682
0.13 	 0.0015983 	 0.0399787 	 0.00308522 	 0.968358 	 0.000324516 	 0.00741682
0.1305 	 0.0015983 	 0.0399787 	 0.00308533 	 0.968359 	 0.000319716 	 0.00741682
0.131 	 0.0015983 	 0.0399787 	 0.00308543 	 0.96836 	 0.00031501 	 0.00741682
0.1315 	 0.0015983 	 0.0399787 	 0.00308553 	 0.968361 	 0.000310381 	 0.00741682
0.132 	 0.0015983 	 0.0399787 	 0.00308563 	 0.968362 	 0.000305822 	 0.00741682
0.1325 	 0.0015983 	 0.0399787 	 0.00308573 	 0.968363 	 0.000301333 	 0.00741682
0.133 	 0.0015983 	 0.0399787 	 0.00308583 	 0.968364 	 0.000296861 	 0.00741682
0.1335 	 0.0015983 	 0.0399787 	 0.00308593 	 0.968365 	 0.000292513 	 0.00741682
0.134 	 0.0015983 	 0.0399787 	 0.00308602 	 0.968366 	 0.000288234 	 0.00741682
0.1345 	 0.0015983 	 0.0399787 	 0.00308611 	 0.968367 	 0.000284025 	 0.00741682
0.135 	 0.0015983 	 0.0399787 	 0.0030862 	 0.968368 	 0.00027988 	 0.00741682
0.1355 	 0.0015983 	 0.0399787 	 0.00308629 	 0.968369 	 0.000275802 	 0.00741682
